goodsName,shopName,shopAge,shopPlace,shopMiaoshu,shopWuliu,shopFuwu,age,price,monthly_sales,productDescription,圆领,韩版,印花,纯色,无袖,中腰,中长裙,雪纺,短裙,修身,宽松,黑色,中裙,高腰,中长款,蕾丝,白色,甜美,长裙,显瘦,V领,条纹,镂空,大摆,欧美,褶皱,红色,荷叶边,蓝色,淑女,桑蚕丝,一步裙,绣花,粉色,长袖,碎花
Krazy 复古清新小碎花 交叉镂空裸背印花雪纺裙度假连衣裙夏 8620,krazy服饰旗舰店,6,广州,4.8,4.8,4.8,25-29,153.0,281,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 8620
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 高腰
衣门襟: 拉链
裙型: 一步裙
图案: 花色
流行元素/工艺: 露背 绑带 印花
品牌: Krazy
面料: 雪纺
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 酒红 白色
尺码: 160/84A/S 165/88A/M 170/92A/L

",1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
拉夏贝尔2016夏新款时尚修身五分袖一字领条纹连衣裙10009985,拉夏贝尔官方旗舰,3,上海,4.8,4.7,4.7,18-24,84.5,281,"
材质成分: 棉94.6% 聚氨酯弹性纤维(氨纶)5.4%
销售渠道类型: 商场同款(线上线下都销售)
货号: 10009985
风格: 街头
街头: 运动休闲
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 五分袖
领型: 一字领
袖型: 常规
衣门襟: 套头
图案: 条纹
品牌: La Chapelle/拉夏贝尔
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 白色 藏青
尺码: S M L

",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
【Angelababy】衣品天成 2016夏装新品 蝴蝶结修身无袖连衣裙女,衣品天成女装旗舰店,5,杭州,4.8,4.8,4.8,18-24,149.0,281,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 6WQ123-1
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 无袖
领型: 方领
腰型: 中腰
衣门襟: 套头
裙型: 公主裙
图案: 条纹
流行元素/工艺: 拼接
品牌: 衣品天成
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 深藏青色
尺码: 160/M 165/L 155/S 170/XL

",0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
易取难舍2016夏季新款民族风宽松大码v领刺绣白色棉麻a字连衣裙,易取难舍服饰旗舰店,4,佛山,4.8,4.7,4.7,25-29,248.0,280,"
廓形: A型
材质成分: 聚酯纤维64% 其他36%
货号: YQNS13688N108
风格: 甜美
甜美: 波西米亚
组合形式: 单件
裙长: 中裙
袖长: 五分袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: A字裙
图案: 碎花
流行元素/工艺: 抽褶 绣花 褶皱 勾花镂空 拼接 扎花 做旧 乱针修补 锈斑处理 树脂固色 印花
品牌: 易取难舍
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 白色
尺码: S M L XL XXL XXXL

",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
菲梦伊2016夏装新款网纱刺绣花连衣裙短袖修身包臀裙高端女装7584,fxmongyi旗舰店,5,深圳,4.8,4.8,4.8,30-34,318.0,280,"
廓形: H型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: FX6XL7584
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 拉链
裙型: 一步裙
图案: 其他
流行元素/工艺: 绣花 拉链
品牌: FX．＆Mongyi
面料: 其他
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 蓝色 黑色 酒红色
尺码: S M L XL 2XL 3XL 4XL

",1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
Palglg秋季新款女装2016性感露肩一字领绣花a字连衣裙礼服短裙子,palglg旗舰店,0,杭州,4.8,4.8,4.7,25-29,199.0,280,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: PD1123
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 一字领
袖型: 常规
腰型: 高腰
衣门襟: 套头
裙型: A字裙
图案: 纯色
流行元素/工艺: 绣花 褶皱 拼接 不对称 波浪 拉链
品牌: Palglg
适用年龄: 25-29周岁
年份季节: 2016年秋季
颜色分类: 白色
尺码: S M L

",0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
荷香丽坊雪纺连衣裙夏季短袖修身民族风改良旗袍中年高腰长款裙子,荷香丽坊旗舰店,3,武汉,4.8,4.7,4.7,40-49,188.0,280,"
廓形: A型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: HJ16B339#
风格: 通勤
通勤: 民族风
组合形式: 假两件
裙长: 长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 泡泡袖
腰型: 高腰
衣门襟: 套头
裙型: A字裙
图案: 花色
流行元素/工艺: 镂空 褶皱 拼接 印花
品牌: 荷香丽坊
面料: 雪纺
适用年龄: 40-49周岁
年份季节: 2016年夏季
颜色分类: 红色 蓝色 紫色
尺码: M L XL 2XL 3XL 4XL

",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
阔色2016夏装女装原创设计宽松条纹绣花圆领连衣裙,kuose阔色旗舰店,4,广州,4.8,4.8,4.7,18-24,89.0,280,"
廓形: H型
材质成分: 粘胶纤维(粘纤)70.7% 聚酯纤维24.8% 聚氨酯弹性纤维(氨纶)4.5%
销售渠道类型: 纯电商(只在线上销售)
货号: BX16251
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: 其他
图案: 条纹
流行元素/工艺: 拼接 印花
品牌: KUOSE/阔色
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 米白条
尺码: S M L

",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
荷叶印花吊带连衣裙女夏装2016韩版小清新露肩收腰花色雪纺A字裙,依伊芭莎旗舰店,0,广州,4.8,4.8,4.8,18-24,149.0,279,"
材质成分: 聚对苯二甲酸乙二酯(涤纶)100%
销售渠道类型: 纯电商(只在线上销售)
货号: Y815
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 吊带
袖长: 无袖
领型: V领
腰型: 松紧腰
衣门襟: 套头
裙型: 其他
图案: 花色
流行元素/工艺: 褶皱 纽扣
品牌: 依伊·芭莎
面料: 雪纺
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 图片色
尺码: S M L

",0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
韩伟雪纺连衣裙显瘦夏季长裙2016波西米亚中长款裙子圆领沙滩裙女,hanwei韩伟旗舰店,0,东莞,4.8,4.7,4.7,25-29,79.0,279,"
廓形: A型
材质成分: 其他100%
销售渠道类型: 纯电商(只在线上销售)
货号: HWB16Q5308
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 其他
腰型: 中腰
衣门襟: 套头
裙型: 大摆型
图案: 纯色
流行元素/工艺: 荷叶边 立体装饰
品牌: 韩伟
面料: 雪纺
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 白色 宝蓝色 粉红色 果绿色 黑色 浅蓝色
尺码: S M L XL XXL

",1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
Krazy 舒适棉麻 高腰显腿长修身鱼尾印花连衣裙夏 7326,krazy服饰旗舰店,6,广州,4.8,4.8,4.8,25-29,155.0,279,"
廓形: X型
材质成分: 其他100%
销售渠道类型: 纯电商(只在线上销售)
货号: 7326
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
款式: 吊带
袖长: 无袖
领型: 方领
腰型: 高腰
衣门襟: 拉链
裙型: 荷叶边裙
图案: 花色
流行元素/工艺: 高腰
品牌: Krazy
适用年龄: 25-29周岁
年份季节: 2015年夏季
颜色分类: 印花
尺码: 160/84A/S 165/88A/M 170/92A/L 155/80A/XS

",0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
【首件半价】长款水洗牛仔连衣裙女韩版休闲修身显瘦五分袖A字裙,零五七一世家旗舰店,4,杭州,4.8,4.8,4.8,18-24,119.0,279,"
材质成分: 棉100%
销售渠道类型: 纯电商(只在线上销售)
货号: LW16E3521
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 长裙
款式: 其他/other
袖长: 五分袖
领型: 立领
袖型: 常规
腰型: 中腰
衣门襟: 单排扣
裙型: A字裙
图案: 纯色
流行元素/工艺: 抽褶 口袋
品牌: 零五七一世家
适用年龄: 18-24周岁
年份季节: 2016年秋季
颜色分类: 藏青色 浅蓝色
尺码: S M L XL

",0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jossepon/组士邦2016夏装新款欧韩纯色修身无袖背心裙连衣裙5124,jossepon旗舰店,4,深圳,4.8,4.8,4.8,25-29,148.0,279,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: J16B5124
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 无袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 拉链
裙型: A字裙
图案: 纯色
流行元素/工艺: 镂空
品牌: Jossepon/组士邦
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 白色 粉色
尺码: S M L XL 2XL

",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
BY＆OY真丝连衣裙高档重磅中年大牌印花长裙女修身夏中长款桑蚕丝,byoy旗舰店,0,湖州,4.9,4.9,4.8,35-39,388.0,278,"
廓形: X型
材质成分: 桑蚕丝100%
销售渠道类型: 纯电商(只在线上销售)
货号: 8814
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 五分袖
领型: V领
袖型: 常规
腰型: 中腰
衣门襟: 三粒扣
裙型: 大摆型
图案: 花色
流行元素/工艺: 褶皱 印花
品牌: BY＆OY
面料: 双绉
适用年龄: 35-39周岁
年份季节: 2016年夏季
颜色分类: 灰色 棕色 绿色
尺码: M L XL XXL 3XL

",0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
韩语琳空间秋装连衣裙 韩版性感V领露背网纱立体绣花蓬蓬连衣裙,韩语琳空间服饰旗舰店,3,广州,4.8,4.7,4.7,25-29,199.0,278,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: TL3928
风格: 甜美
甜美: 公主
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 无袖
领型: V领
袖型: 其他
腰型: 高腰
衣门襟: 套头
裙型: 大摆型
图案: 纯色
流行元素/工艺: 露背 绣花 褶皱 系带 纱网 拉链
品牌: 韩语琳空间
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 红色
尺码: S M L

",0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
韩语琳空间2016夏装新款女装韩版性感透视网纱绣花喇叭袖连衣裙,韩语琳空间服饰旗舰店,3,广州,4.8,4.7,4.7,25-29,198.0,278,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: TL5316
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 五分袖
领型: 圆领
袖型: 喇叭袖
腰型: 高腰
衣门襟: 套头
裙型: 一步裙
图案: 纯色
流行元素/工艺: 蝴蝶结 镂空 绣花 拼接 纱网 拉链
品牌: 韩语琳空间
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 粉色 白色 黑色
尺码: S M L

",1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
七七之缘2016夏季新款女装韩版 玫红色爱心绣花欧根纱修身连衣裙,七七之缘服饰旗舰店,3,惠州,4.8,4.7,4.7,25-29,168.0,278,"
廓形: X型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: QA6Q41
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: V领
袖型: 其他
腰型: 高腰
衣门襟: 拉链
裙型: A字裙
图案: 花色
流行元素/工艺: 褶皱 拼接 纱网 拉链
品牌: 七七之缘
面料: 欧根纱
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 玫红色
尺码: S M L XL

",0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
黑白条纹连衣裙 中长款2016夏季新款收腰修身A字裙中裙雪纺显瘦潮,悦有孚旗舰店,3,武汉,4.8,4.8,4.8,30-34,158.0,278,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: ALJ73C
风格: 通勤
通勤: 复古
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: V领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 条纹
流行元素/工艺: 系带 拼接
品牌: 悦有孚
面料: 雪纺
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 黑白条纹 深蓝色条纹
尺码: M L XL XXL 3XL 4XL

",0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
夏季韩版条纹连衣裙宽松直筒裙圆领印花显瘦棉质开叉裙休闲t恤裙,紫研阁服饰旗舰店,6,东莞,4.8,4.8,4.8,25-29,69.0,278,"
廓形: A型
材质成分: 棉94.7% 聚氨酯弹性纤维(氨纶)5.3%
销售渠道类型: 纯电商(只在线上销售)
货号: Z1037
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: 其他
图案: 条纹
流行元素/工艺: 贴布 拼接 印花
品牌: 紫研阁
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 1037白色 1078黑色 1078白色 975黑色 975白色 976黑色 976白色
尺码: S M L XL 2XL

",1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016夏装新款朵以女装坊阿依莲时尚套装裙两件套条纹棉麻连衣裙潮,米娅纳旗舰店,0,南昌,4.8,4.7,4.7,18-24,138.0,278,"
廓形: A型
材质成分: 其他100%
销售渠道类型: 纯电商(只在线上销售)
货号: MYN9087A21CCDD
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 松紧腰
衣门襟: 单排扣
裙型: A字裙
图案: 手绘
流行元素/工艺: 抽褶 褶皱 拼接 背带 纽扣 印花
品牌: DING TIAN MI YA NA/米娅纳
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 图片色
尺码: M L XL XXL XXXL

",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
聚用券满500减50元 ONLY春夏新品双层裙摆系带连衣裙女|116107026,ONLY官方旗舰店,7,天津,4.8,4.8,4.8,18-24,349.5,277,"
材质成分: 聚酯纤维100%
销售渠道类型: 商场同款(线上线下都销售)
货号: 116107026
风格: 甜美
甜美: 瑞丽
组合形式: 单件
裙长: 短裙
袖长: 七分袖
领型: 立领
袖型: 常规
腰型: 高腰
衣门襟: 套头
裙型: 其他
图案: 其他
流行元素/工艺: 系带
品牌: ONLY
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年春季
颜色分类: 012黑红 015黑1 02E白/红/黑
尺码: 155/76A/XS 160/80A/S 165/84A/M 170/88A/L 175/92A/XL 175/96A/XXL

",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪纺连衣裙夏季韩版2016新款中长款一字肩白色露肩气质长裙裙子女,悦芬儿旗舰店,0,东莞,4.9,4.8,4.8,25-29,168.0,277,"
廓形: A型
材质成分: 其他100%
销售渠道类型: 纯电商(只在线上销售)
货号: YFE9303
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 长裙
款式: 其他/other
袖长: 短袖
领型: 一字领
袖型: 常规
腰型: 高腰
衣门襟: 套头
裙型: 大摆型
图案: 纯色
流行元素/工艺: 勾花镂空 蕾丝
品牌: 悦芬儿
面料: 雪纺
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 白色 黑色
尺码: S M L XL

",0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
聚 2016夏新款 cachecache 复古吊带方格连衣裙 3379013483,cachecache旗舰店,4,上海,4.8,4.7,4.7,18-24,84.9,277,"
材质成分: 聚酯纤维66.1% 棉33.9%
销售渠道类型: 商场同款(线上线下都销售)
货号: 3379013483
组合形式: 单件
裙长: 中裙
款式: 背带
袖长: 无袖
腰型: 中腰
衣门襟: 套头
裙型: 其他
图案: 格子
品牌: cache
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 温和蓝483
尺码: 155/80A/XS 160/84A/S 165/88A/M 170/92A/L 175/96A/XL

",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lagogo拉谷谷 夏款网纱拼接淑女 镂空显瘦短裙 短袖蕾丝连衣裙,lagogo服饰旗舰店,6,南京,4.8,4.8,4.8,25-29,69.0,277,"
材质成分: 聚酰胺纤维(锦纶)94.6% 聚氨酯弹性纤维(氨纶)5.4%
货号: 3BB945H733
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 其他
袖型: 其他
腰型: 中腰
衣门襟: 套头
裙型: 其他
图案: 花色
流行元素/工艺: 镂空 拼接 蕾丝
品牌: Lagogo/拉谷谷
面料: 其他
适用年龄: 25-29周岁
年份季节: 2013年夏季
颜色分类: 混色（00）
尺码: S M L

",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016夏季女装韩版翻领短袖宽松大码中长款薄牛仔连衣裙修身裙子潮,艾绅纳依袖轩专卖店,3,广州,4.7,4.7,4.7,18-24,59.0,277,"
廓形: A型
材质成分: 棉85% 聚酯纤维15%
销售渠道类型: 纯电商(只在线上销售)
货号: ASN16B8430
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中裙
袖长: 短袖
领型: POLO领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 纯色
流行元素/工艺: 口袋 拼接 纽扣 3D
品牌: 艾绅纳
面料: 牛仔布
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 蓝色
尺码: S M L XL XXL 3XL

",0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016夏新款大码女装复古文艺无袖背心棉麻连衣裙中长款气质亚麻裙,添靓旗舰店,3,广州,4.7,4.6,4.6,25-29,69.0,277,"
廓形: A型
材质成分: 棉60% 亚麻40%
销售渠道类型: 纯电商(只在线上销售)
货号: TL16A131
风格: 通勤
通勤: 文艺
组合形式: 单件
裙长: 中长裙
袖长: 无袖
领型: 圆领
腰型: 宽松腰
衣门襟: 套头
裙型: 不规则裙
图案: 纯色
流行元素/工艺: 拼接 不对称 纽扣 树脂固色 印花
品牌: 添靓
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 单件-水墨黑花背心裙 单件-水墨黄花背心裙 单件-红花背心裙 单件-黄花背心裙 单件-树脂扣背心裙 单件-粉色外套 单件-灰色外套 单件-绿色外套
尺码: M L XL XXL 3XL 裙子39.9外套39.9

",1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
裂帛2016夏季新款纤细肩带刺绣左侧开叉飘逸雪纺连衣裙女51160450,裂帛服饰旗舰店,8,宁波,4.8,4.8,4.8,25-29,99.8,277,"
材质成分: 聚酯纤维100%
货号: 51160450
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 短裙
款式: 吊带
袖长: 无袖
领型: 其他
袖型: 其他
腰型: 宽松腰
衣门襟: 套头
裙型: 其他
图案: 纯色
流行元素/工艺: 绣花
品牌: 裂帛
面料: 雪纺
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 黑色8月26日发货
尺码: S M L

",0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
经典故事女装2016秋装新款七分袖圆领双色几何蕾丝优雅气质连衣裙,经典故事官方旗舰店,6,深圳,4.8,4.8,4.8,35-39,389.0,276,"
廓形: H型
材质成分: 棉63% 聚酰胺纤维(锦纶)37%
销售渠道类型: 纯电商(只在线上销售)
货号: J3163P8801
风格: 通勤
通勤: OL风格
组合形式: 其他
裙长: 中裙
款式: 其他/other
袖长: 七分袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 一步裙
图案: 花色
流行元素/工艺: 拉链 3D 印花
品牌: Jane Story/经典故事
面料: 其他
适用年龄: 35-39周岁
年份季节: 2016年秋季
颜色分类: A43 粉蓝色 M83深蓝
尺码: 155/80A/XS 160/84A/S 165/88A/M 170/92A/L 175/96A/XL

",1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016夏季新款女装潮 名媛小香风性感百褶针织一字领露肩连衣裙夏,衣舒阁旗舰店,3,深圳,4.8,4.8,4.8,25-29,168.0,276,"
廓形: A型
材质成分: 其他100%
销售渠道类型: 纯电商(只在线上销售)
货号: LYQ733
风格: 甜美
甜美: 日系
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 一字领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 百褶裙
图案: 花色
流行元素/工艺: 抽褶 拼接
品牌: 衣舒阁
面料: 针织
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 白色 粉色 黑色
尺码: S M L XL

",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
